mt19937,minstd,knuth_b,ranlux48,Quasi
90.31796,36.68894,52.44244,50.55007,65.75928
27.9691,10.88952,47.479,48.77928,15.75928
34.62496,20.74205,66.22093,24.68024,22.00928
49.84159,61.78853,26.68503,54.72124,72.00928
20.04614,31.82928,73.77949,5.86166,97.00928
89.70329,53.67111,2.21583,44.27251,47.00928
53.78431,99.83785,41.50388,35.71536,34.50928
98.30136,85.93919,95.04048,67.46284,84.50928
63.16527,22.13511,35.81651,96.79659,59.50928
58.16723,25.80251,7.96045,85.99529,9.50928
71.09163,46.43455,97.90412,94.97162,6.38428
89.00848,43.1324,6.83251,19.34239,56.38428
12.22508,45.71941,36.45549,63.6357,81.38428
14.48371,4.61043,59.97264,40.33435,31.38428
28.34089,61.54418,1.4304,60.26569,43.88428
99.56485,76.91705,88.93962,15.47613,93.88428
8.63159,14.7217,66.17189,56.33254,68.88428
42.26229,4.43509,77.4717,8.33763,18.88428
11.29569,67.30946,33.9878,3.65025,12.63428
87.53975,83.05096,69.18808,64.74672,62.63428
95.2317,74.2336,96.71961,84.80177,87.63428
20.57143,26.46083,64.63989,98.36699,37.63428
89.1542,30.63238,14.43955,35.54391,25.13428
68.98093,87.42697,26.25866,89.84298,75.13428
28.15986,8.08423,22.01701,86.51133,50.13428
87.20683,11.20822,2.53428,98.9758,0.13428
97.63224,45.59486,88.34406,1.17195,0.18311
13.65553,88.71413,47.88246,76.53697,50.18311
12.11883,41.14704,67.75251,84.09843,75.18311
20.55967,44.78726,47.58989,99.2476,25.18311
41.75157,64.87549,8.16031,51.68374,37.68311
63.4044,98.78864,73.53958,72.43319,87.68311
43.54764,6.49254,13.92395,67.16582,62.68311
49.25612,4.29764,68.79662,41.76212,12.68311
36.08682,86.93235,8.94187,78.21748,18.93311
22.447,96.35034,98.63395,34.47723,68.93311
38.85017,19.7582,78.07647,66.84785,93.93311
8.27957,32.82578,59.09577,48.03599,43.93311
56.0756,32.97503,79.74616,99.93632,31.43311
52.20687,15.91902,76.55506,57.99323,81.43311
42.34276,51.8994,51.6693,91.46478,56.43311
65.69089,85.83176,62.76667,39.42355,6.43311
85.24649,94.64395,31.73129,59.10029,9.55811
3.34571,86.6566,49.4654,80.50816,59.55811
99.02789,46.60357,67.39227,10.15351,84.55811
76.3417,97.05524,36.12489,68.14992,34.55811
19.73293,67.86981,42.57327,91.59926,47.05811
5.2545,66.45521,60.46352,30.03298,97.05811
1.60942,14.96744,86.66079,75.82307,72.05811
9.85505,19.99385,54.42994,16.34845,22.05811
7.19083,81.28652,76.83895,8.66891,15.80811
89.98172,50.47013,36.32807,32.93774,65.80811
20.58378,21.0467,28.25735,63.77846,90.80811
71.61907,43.03061,33.36234,41.4204,40.80811
89.04433,47.56379,61.36068,98.62241,28.30811
73.68076,20.72071,58.46899,15.0707,78.30811
7.60996,5.25137,93.68129,39.57227,53.30811
91.8224,29.31813,54.86171,76.28747,3.30811
4.74496,97.40456,76.36927,0.24497,4.87061
67.09523,88.83493,31.51737,24.83202,54.87061
82.16841,63.8767,7.38021,11.76236,79.87061
95.37997,1.0072,79.04803,24.25164,29.87061
40.83165,57.65425,42.57638,64.05216,42.37061
87.16146,48.79334,14.18802,73.83674,92.37061
76.48137,2.08111,78.67383,17.31682,67.37061
67.57294,36.77162,97.50966,98.48781,17.37061
37.01173,1.15058,58.77908,88.94384,23.62061
85.57535,84.79745,48.63111,54.91442,73.62061
86.1878,87.58287,33.37202,91.88201,98.62061
75.24429,86.33004,56.24963,24.81544,48.62061
7.54042,56.30776,11.11577,38.66871,36.12061
16.71808,74.59636,10.63308,49.63912,86.12061
88.99985,40.34953,10.41167,41.97154,61.12061
91.28348,55.42363,17.07796,12.34004,11.12061
72.69221,0.06253,8.39961,80.39582,7.99561
80.01133,80.74178,88.67209,89.92813,57.99561
66.22042,59.83552,10.38189,13.40402,82.99561
24.19884,71.84003,24.59823,25.86751,32.99561
93.65166,8.15818,29.68803,18.13731,45.49561
72.79699,82.83014,41.57869,15.56083,95.49561
69.76745,55.2232,74.52559,73.82123,70.49561
79.65211,81.58774,7.37341,78.04049,20.49561
7.77773,1.04227,81.25467,51.23639,14.24561
69.76701,57.51607,67.7938,61.6781,64.24561
14.83066,3.87048,66.21772,72.6747,89.24561
74.73048,21.68052,63.56277,43.08171,39.24561
52.05405,81.31616,85.63155,23.21192,26.74561
60.41989,0.52007,11.55639,55.29426,76.74561
58.62845,67.7026,33.55839,21.78912,51.74561
13.63677,66.6787,95.31216,19.23184,1.74561
14.70144,0.843,78.47397,40.34331,2.52686
12.89955,55.91456,41.03715,11.32655,52.52686
8.57395,56.14316,74.35256,67.45719,77.52686
29.20193,61.9569,43.06843,92.8103,27.52686
49.21685,40.32331,97.05964,35.07851,40.02686
18.80844,20.03361,34.30815,48.12045,90.02686
57.65509,96.00206,67.86643,6.098,65.02686
14.18475,27.61899,55.40841,79.51768,15.02686
85.45821,47.77977,83.90336,66.42508,21.27686
83.67719,46.46769,18.39397,90.04674,71.27686
56.04941,99.15505,48.13064,39.37913,96.27686
74.94802,99.29579,9.05132,87.1174,46.27686
51.81979,87.332,87.43178,9.2704,33.77686
61.60633,22.03245,54.99627,93.2031,83.77686
6.60738,84.64546,83.10919,1.4758,58.77686
14.32557,53.31872,84.10949,77.76827,8.77686
5.65142,10.26002,74.46283,10.86128,11.90186
66.75308,11.48072,97.51143,23.75736,61.90186
99.19407,8.32742,70.08395,62.32026,86.90186
68.59618,98.92267,93.63177,77.53781,36.90186
80.76452,36.45931,29.2482,5.75357,49.40186
89.43312,44.62333,78.00146,38.54839,99.40186
34.27014,52.71618,38.19248,29.67458,74.40186
10.12509,42.7557,40.10247,38.89948,24.40186
62.45524,82.73168,15.21233,23.88374,18.15186
43.55548,7.45241,2.65378,37.26282,68.15186
57.20941,41.04513,26.17953,73.71168,93.15186
17.56362,86.8279,65.82942,99.90093,43.15186
44.67088,17.65997,93.86498,80.28442,30.65186
62.11857,0.88322,45.86685,30.30206,80.65186
61.81021,8.54709,88.22057,62.396,55.65186
59.92723,22.14415,11.01766,8.30467,5.65186
78.98007,67.54953,9.15422,7.58673,4.08936
9.8218,24.81101,55.79899,77.5052,54.08936
40.70403,90.47219,55.95758,21.68023,79.08936
24.58046,74.11063,62.10692,2.85075,29.08936
21.37289,99.45975,92.50957,41.81545,41.58936
25.06995,60.96097,46.34605,15.17406,91.58936
74.39818,98.86991,86.97751,63.56211,66.58936
50.79239,22.57547,28.89973,40.36089,16.58936
19.65632,9.27312,70.42028,92.14592,22.83936
60.25927,87.35305,82.09931,87.45155,72.83936
61.55131,36.6718,31.04697,0.50095,97.83936
78.7599,51.12151,74.34742,95.87972,47.83936
89.45175,91.81719,75.92686,6.45234,35.33936
78.16293,62.51931,74.52241,6.16088,85.33936
1.16823,11.70794,89.42248,9.82775,60.33936
66.94502,98.35129,15.87134,99.70664,10.33936
99.24748,40.79916,62.47049,93.21163,7.21436
47.7821,51.96317,23.83705,99.61373,57.21436
81.79539,99.82985,73.9479,92.67195,82.21436
15.24946,35.5762,16.63101,18.12245,32.21436
84.80922,91.8481,60.42951,58.27012,44.71436
32.96604,40.65923,33.23845,12.03957,94.71436
70.93274,84.68404,57.09085,68.56666,69.71436
86.07704,51.60047,0.68178,0.81464,19.71436
82.08493,38.1206,24.1069,12.60777,13.46436
94.71806,50.31743,25.46336,14.65498,63.46436
4.37835,11.25514,63.02903,6.24128,88.46436
71.10229,31.48207,72.67021,56.32849,38.46436
74.34435,0.46049,28.492,92.21866,25.96436
97.52618,3.57806,7.60305,63.40468,75.96436
69.91989,90.86149,96.8352,47.46338,50.96436
14.94375,17.21112,46.29704,46.85896,0.96436
78.7792,67.70897,67.73507,2.28732,1.35498
61.03758,14.31337,28.87435,9.7455,51.35498
9.25424,73.55345,37.35189,89.27935,76.35498
36.30384,58.79053,0.22853,97.05149,26.35498
86.98833,36.75311,7.50963,25.95848,38.85498
53.39229,91.23222,60.20943,19.61938,88.85498
6.04573,53.31115,96.63999,21.58744,63.85498
41.0621,39.77324,52.53828,62.46148,13.85498
90.17341,56.88284,11.78337,28.06117,20.10498
7.13877,49.33457,88.08385,39.05677,70.10498
47.45072,54.16598,21.74395,8.86153,95.10498
45.61662,46.74974,86.21273,69.05326,45.10498
99.15934,58.02662,1.49734,19.6043,32.60498
45.54622,99.11436,10.43442,49.02872,82.60498
57.0789,45.84068,42.11755,66.06623,57.60498
87.13865,87.33791,38.10635,19.93525,7.60498
19.39187,66.45811,2.83843,20.48132,10.72998
37.21727,44.00229,47.09735,58.14959,60.72998
27.36654,70.12717,43.12947,15.99454,85.72998
78.90129,27.74386,44.68318,43.29101,35.72998
6.04542,30.29666,94.03628,39.21919,48.22998
26.00997,78.27241,96.33347,60.76935,98.22998
3.28644,42.80229,70.65673,53.07638,73.22998
71.33587,71.46022,40.73978,34.5562,23.22998
28.55265,45.41666,54.0399,87.1419,16.97998
58.5249,0.66351,68.21791,37.23863,66.97998
82.63022,44.98631,50.58604,49.36503,91.97998
73.18087,75.06718,22.9535,47.18424,41.97998
42.44852,89.50681,70.95197,39.31471,29.47998
56.84338,61.32103,9.12693,51.48277,79.47998
7.37194,1.77776,20.27636,71.35295,54.47998
24.58311,23.26383,89.87067,16.63003,4.47998
18.07675,8.86903,16.62429,30.27258,6.04248
19.86727,28.28783,70.49367,84.30255,56.04248
33.69896,93.2244,67.40783,9.73361,81.04248
33.25995,52.46806,54.82984,83.60517,31.04248
28.48586,43.35587,63.97859,94.4143,43.54248
83.69982,21.83975,28.13622,17.65694,93.54248
76.94203,73.54739,65.85214,67.69084,68.54248
77.23178,52.96168,85.45472,85.9706,18.54248
32.86773,26.82084,17.81237,94.69608,24.79248
3.92836,59.88293,2.82983,48.50977,74.79248
39.3473,34.33806,92.25682,59.12702,99.79248
72.85036,50.86534,43.41165,26.24709,49.79248
60.21637,25.92682,62.69041,35.0434,37.29248
16.21531,58.38592,53.46371,40.94986,87.29248
91.49675,64.12066,42.79027,87.36749,62.29248
45.83854,21.85035,33.06421,79.32628,12.29248
19.37316,14.47633,32.30675,5.57185,9.16748
13.90058,4.98844,57.26797,95.51464,59.16748
45.25334,2.11341,58.73124,48.15565,84.16748
29.35505,37.7687,14.7944,65.30351,34.16748
55.06365,75.44129,5.10841,87.88105,46.66748
74.39961,64.26904,36.3092,90.90701,96.66748
44.73184,29.47139,13.00653,40.32766,71.66748
88.07244,45.09262,77.92307,33.67386,21.66748
62.93006,5.63497,89.79425,4.85476,15.41748
16.97028,13.33196,90.2106,28.37828,65.41748
2.52548,40.13395,77.22842,71.42556,90.41748
38.86117,70.51153,26.11766,36.98504,40.41748
41.39219,30.31232,38.49728,2.97726,27.91748
10.14241,26.6504,38.21405,16.32175,77.91748
90.91721,81.50347,91.00322,14.12502,52.91748
12.10502,23.62343,49.8481,74.2012,2.91748
71.85289,89.86992,76.10565,23.11902,2.13623
3.24926,76.79377,60.82028,75.3446,52.13623
96.19625,49.64519,38.78245,42.87673,77.13623
25.09708,2.42556,22.09741,30.66609,27.13623
25.47736,54.02312,19.65314,39.5969,39.63623
16.87607,61.7649,83.32669,14.97855,89.63623
74.43429,10.86947,32.92066,74.18535,64.63623
83.17122,64.95569,56.3744,87.32366,14.63623
35.21958,97.72231,93.40002,31.22708,20.88623
10.18669,59.72511,20.02977,78.76677,70.88623
61.26402,23.39825,87.25434,11.08644,95.88623
87.93821,8.95679,80.44197,45.83664,45.88623
16.51668,77.3189,82.21932,18.34536,33.38623
35.40649,1.71952,38.75719,52.36454,83.38623
54.37263,54.28427,72.32888,62.07206,58.38623
65.97561,34.03633,19.80067,16.00639,8.38623
25.40501,70.36846,57.93149,39.40864,11.51123
77.32808,17.42628,84.61508,45.31199,61.51123
22.63098,13.22215,23.6179,46.3578,86.51123
9.09966,84.24655,32.76363,25.47702,36.51123
77.6521,68.71156,50.99932,30.41277,49.01123
51.9065,41.52288,52.97136,57.84306,99.01123
63.92654,62.68863,69.33127,97.80068,74.01123
17.35482,96.24543,76.39772,47.07762,24.01123
43.64839,91.95969,37.44493,39.32436,17.76123
35.29036,33.77846,86.05616,94.57648,67.76123
3.90088,89.44462,40.58196,32.39988,92.76123
78.85295,46.45886,82.11467,59.36063,42.76123
10.8271,47.86737,13.349,16.21882,30.26123
33.35685,22.9044,38.64538,8.28568,80.26123
38.7203,65.75454,89.27667,22.93755,55.26123
66.06347,46.17901,67.93241,92.84476,5.26123
44.9496,98.94454,13.56589,60.84365,3.69873
50.79955,63.65399,67.2957,80.37006,53.69873
24.32692,31.20785,44.93878,64.74065,78.69873
93.07782,22.74045,6.75623,5.12007,28.69873
67.64722,13.16394,70.0716,89.61446,41.19873
2.96741,0.90242,23.82602,20.19543,91.19873
4.96532,31.08723,28.33978,22.06395,66.19873
80.8544,43.96802,14.0314,6.501,16.19873
3.05902,46.51327,46.45126,28.75007,22.44873
24.90928,30.02707,80.09425,46.7455,72.44873
59.60783,76.50275,81.40136,22.25986,97.44873
38.87887,82.8096,63.74126,71.46526,47.44873
36.65904,47.73277,34.94957,11.199,34.94873
10.55531,8.44702,38.61671,77.76106,84.94873
95.96647,34.50465,39.89433,90.91039,59.94873
67.19175,27.94287,70.04093,28.89768,9.94873
5.6559,76.33076,92.33793,50.00147,6.82373
50.35541,46.027,89.72688,33.04039,56.82373
26.15768,62.03847,43.35816,19.43151,81.82373
83.8832,72.05335,10.14244,88.26613,31.82373
58.24696,88.07836,88.11765,76.69781,44.32373
94.58771,17.24706,99.11638,60.32084,94.32373
86.9253,50.00703,49.68901,79.4255,69.32373
10.68916,26.20773,36.21173,75.66771,19.32373
45.57331,11.57538,86.05434,78.75078,13.07373
85.64631,23.28725,9.99026,58.13565,63.07373
17.88089,78.15533,11.6099,38.63189,88.07373
66.20722,30.38375,8.60718,66.88211,38.07373
76.01582,17.62511,31.1246,55.94957,25.57373
96.92208,99.28901,4.68054,3.16412,75.57373
50.76918,25.76214,76.14712,56.72524,50.57373
48.32372,30.3599,17.60714,12.51208,0.57373
31.38781,56.62245,44.65254,78.99933,0.76904
45.41209,97.9582,87.03185,85.72393,50.76904
69.72207,41.02342,54.46732,57.16164,75.76904
17.59603,28.79869,41.00653,52.91322,25.76904
73.30917,65.32955,98.54853,96.72917,38.26904
70.01243,24.33192,76.98296,37.88016,88.26904
1.08314,22.15441,60.08097,0.24115,63.26904
59.62362,96.69973,14.05334,72.54213,13.26904
46.38198,4.09393,50.13064,47.42624,19.51904
85.39541,61.09996,49.08686,16.40188,69.51904
5.5032,91.44954,51.05897,28.25082,94.51904
82.50301,94.6385,68.11437,92.22351,44.51904
83.66821,20.62521,76.5725,5.55636,32.01904
62.99546,51.97098,75.19793,97.87592,82.01904
63.35515,26.32352,33.7936,24.44237,57.01904
20.86987,52.83073,83.7169,0.84549,7.01904
42.81905,46.02788,54.5053,22.05119,10.14404
27.18131,52.28298,85.30971,19.00466,60.14404
82.25849,99.1777,99.54557,11.10467,85.14404
53.83546,8.5537,98.01357,59.95172,35.14404
34.97911,18.27893,81.82952,8.83789,47.64404
50.56009,55.40805,28.05017,47.95661,97.64404
49.14879,6.15843,25.2615,27.72806,72.64404
95.46118,87.67671,53.97826,1.48394,22.64404
14.19726,29.55931,69.06017,19.47844,16.39404
33.17643,0.73104,36.92946,79.37146,66.39404
68.5981,12.67024,23.15186,21.14792,91.39404
2.96993,45.95707,86.63504,11.12275,41.39404
72.05961,69.08569,11.95539,90.97202,28.89404
77.52212,23.3524,76.63696,22.30539,78.89404
37.14959,95.66367,59.15797,69.34969,53.89404
30.45322,1.57627,1.19992,43.60217,3.89404
57.76555,98.13598,99.69985,23.38989,5.45654
14.12148,49.89281,91.96251,89.12605,55.45654
63.50582,68.12428,23.39877,24.31461,80.45654
0.46339,25.81534,7.91923,12.95208,30.45654
60.56578,41.42793,56.44592,9.63858,42.95654
62.21719,68.7826,57.13508,27.3267,92.95654
56.95339,12.74709,17.5655,72.62336,67.95654
96.39647,74.51001,22.74442,9.6582,17.95654
6.39673,75.69128,43.89893,43.46551,24.20654
25.17589,55.67609,22.55584,61.81195,74.20654
17.6419,61.75859,14.9481,5.61912,99.20654
76.65636,92.29094,1.29331,71.17538,49.20654
65.66426,43.65487,16.52647,73.42182,36.70654
95.89436,6.06783,9.25785,15.41213,86.70654
76.53755,30.16368,72.91983,45.86973,61.70654
33.76044,33.17937,24.38277,93.65456,11.70654
60.13067,44.70999,39.97691,14.39317,8.58154
49.05078,53.41093,54.32174,31.24635,58.58154
55.94935,4.90784,63.74386,39.86534,83.58154
50.22841,18.13718,27.92364,16.52126,33.58154
88.63421,54.07048,68.98363,43.02875,46.08154
83.49481,26.43986,48.67638,77.14373,96.08154
0.46972,83.39553,10.60893,1.58639,71.08154
90.82315,5.04222,90.09102,54.92076,21.08154
22.87659,74.15526,40.95913,27.58244,14.83154
70.00656,56.67475,9.60361,51.60566,64.83154
83.07278,90.28257,27.39521,89.35073,89.83154
24.80972,33.61822,63.19616,60.28928,39.83154
44.52089,59.44477,1.86211,76.29327,27.33154
63.07746,9.79675,47.56502,76.35388,77.33154
37.52948,15.54823,16.56255,91.02383,52.33154
51.27083,42.53555,11.02191,4.33611,2.33154
98.99082,56.04569,29.49099,89.66195,3.11279
4.54723,26.83847,40.29565,34.65261,53.11279
88.63725,12.57328,94.62296,1.21739,78.11279
64.93485,53.69198,44.35801,95.07383,28.11279
51.02963,51.82203,3.31774,58.35673,40.61279
64.97239,24.01718,46.10707,32.03076,90.61279
60.58102,81.62257,87.00691,49.26362,65.61279
61.70998,54.7904,56.98162,42.54047,15.61279
56.23652,76.80568,71.98124,13.85438,21.86279
21.16091,81.08423,44.3354,41.79979,71.86279
68.32154,56.60113,0.48205,54.32859,96.86279
56.20003,52.21872,41.88015,25.94271,46.86279
34.14454,33.77702,25.14695,92.56273,34.36279
15.74876,81.3455,6.16607,37.76471,84.36279
36.08861,3.99134,25.16956,70.06562,59.36279
35.84956,92.85924,1.32127,27.39923,9.36279
75.03231,46.62852,95.39099,96.82791,12.48779
47.41998,78.54406,45.54184,80.51523,62.48779
67.73356,55.32814,63.37971,88.16839,87.48779
90.43806,47.73261,99.3616,29.66067,37.48779
67.23185,32.77126,89.67415,11.12196,49.98779
95.03233,94.39449,20.33343,39.46879,99.98779
93.2937,20.00794,58.41288,58.63147,74.98779
20.86282,31.57105,74.52874,66.00975,24.98779
79.76269,30.43044,62.44478,48.09406,18.73779
28.35124,93.75205,45.27202,32.03547,68.73779
4.5179,24.62443,71.9529,39.08435,93.73779
41.86279,34.6485,14.38412,79.30554,43.73779
24.74443,34.4308,43.46444,39.55374,31.23779
74.47563,34.86861,39.01338,30.57573,81.23779
32.0637,55.48546,51.77239,66.9693,56.23779
12.35884,74.99431,46.48922,12.92756,6.23779
39.12389,78.89433,44.59951,85.89069,4.67529
81.18661,0.32077,7.25524,5.17072,54.67529
21.05177,95.7807,25.50254,16.96169,79.67529
10.14059,99.55873,15.19767,21.52442,29.67529
67.05187,99.52318,32.13393,5.38943,42.17529
67.19775,86.65113,18.91143,27.20935,92.17529
38.71699,64.60816,61.61002,85.2117,67.17529
47.05104,52.38138,17.76914,29.40334,17.17529
67.00283,84.57436,27.65192,72.66539,23.42529
89.70444,59.89617,26.99406,3.73732,73.42529
19.52208,62.31205,89.19734,22.61193,98.42529
31.44871,43.73342,91.11569,50.03163,48.42529
70.9156,83.66723,83.73124,49.94504,35.92529
3.76259,60.24781,85.51058,85.70057,85.92529
78.65032,59.14647,73.77954,32.39694,60.92529
3.13882,54.84947,1.7385,85.94811,10.92529
87.75951,18.16477,13.45135,31.20925,7.80029
28.59456,22.95185,82.49811,8.77258,57.80029
42.29671,64.16651,73.46519,60.65728,82.80029
52.07536,55.57885,7.79243,16.47409,32.80029
31.9267,76.18273,77.07955,55.02928,45.30029
18.09819,7.96996,28.28693,65.83233,95.30029
36.33485,81.15892,88.91103,23.95725,70.30029
91.64998,66.56409,43.12956,18.46995,20.30029
84.33032,69.20966,40.42176,94.70552,14.05029
91.46829,53.80762,1.62737,53.3864,64.05029
86.7206,70.11253,92.04549,91.90779,89.05029
69.939,2.12095,29.26431,67.617,39.05029
64.48066,80.79881,23.71845,94.42382,26.55029
4.43171,65.87916,36.44253,49.82404,76.55029
43.97051,84.96865,50.5671,89.61954,51.55029
41.37051,74.32227,69.69549,51.20545,1.55029
50.20821,1.00137,45.80842,66.80317,1.15967
48.49337,0.719,42.33577,71.4449,51.15967
36.13923,50.06459,14.01669,69.84216,76.15967
55.37743,80.78205,44.34409,91.90316,26.15967
48.3908,62.30706,67.98785,47.44127,38.65967
30.79126,84.64144,58.31422,32.98131,88.65967
26.85466,32.82833,95.62226,67.11974,63.65967
73.62591,22.38098,99.91638,20.58497,13.65967
17.96382,33.09305,36.04153,42.75152,19.90967
21.74191,23.81993,99.59997,45.91442,69.90967
65.99412,77.29165,34.40034,33.73978,94.90967
20.19738,25.91895,94.75567,36.46157,44.90967
60.75078,50.47268,1.5961,70.39849,32.40967
96.74395,9.41019,37.22724,84.53003,82.40967
42.84405,31.92365,11.64639,99.31671,57.40967
19.67253,94.1101,95.19258,9.04707,7.40967
14.94631,24.09888,35.45395,13.07298,10.53467
59.29803,20.05193,9.25533,0.27314,60.53467
21.63541,94.63221,15.35966,85.42379,85.53467
48.06052,75.10099,46.89278,29.32286,35.53467
11.31396,38.85033,16.76683,94.77578,48.03467
72.99198,20.80911,36.03526,24.24733,98.03467
98.13894,87.87109,91.15416,6.65914,73.03467
90.76658,70.05542,13.75703,94.80788,23.03467
54.18311,30.71375,81.35147,88.21388,16.78467
3.75884,53.51242,38.78737,25.80226,66.78467
9.82837,22.7733,41.31546,47.33705,91.78467
31.83617,46.68168,39.22257,4.35224,41.78467
5.21587,76.12649,77.14206,93.01636,29.28467
12.93944,70.06447,83.61535,87.27844,79.28467
54.95415,32.28497,45.08515,20.57086,54.28467
27.03196,78.81531,54.58325,89.64363,4.28467
81.97926,88.23329,55.49409,62.21818,5.84717
46.85444,84.48596,26.61508,46.21099,55.84717
25.72888,56.19208,66.23698,36.49422,80.84717
66.56269,3.38544,94.33226,34.67173,30.84717
55.06709,17.23082,23.42423,23.33488,43.34717
0.74799,84.16793,23.85819,35.96243,93.34717
35.06141,68.21883,78.66301,24.01992,68.34717
53.60637,56.45817,12.02738,62.96171,18.34717
88.08543,31.50394,0.16787,2.0849,24.59717
14.09829,66.44101,64.97404,76.76448,74.59717
98.42306,5.52815,31.80054,60.1402,99.59717
69.1802,8.93327,5.00207,95.2875,49.59717
29.14821,60.76399,86.84627,56.72604,37.09717
55.40061,78.69753,75.52116,38.2416,87.09717
92.75871,39.37467,56.36817,91.8995,62.09717
88.90325,33.33643,22.4712,21.31675,12.09717
72.28075,41.17304,70.00651,83.27965,8.97217
6.54741,81.56219,74.18306,7.4007,58.97217
14.04371,87.21677,46.99843,6.78769,83.97217
43.50129,15.6382,99.83004,78.28665,33.97217
65.44871,55.57026,99.32358,65.82149,46.47217
12.68063,51.66181,12.46865,3.46432,96.47217
