Quasi,mt19937,minstd,knuth_b,ranlux48
79.32434,4.00462,0.19657,54.24056,46.12725
54.32434,46.38462,51.83482,29.43724,77.76671
4.32434,92.11323,8.25886,10.20582,27.68335
5.88684,68.55048,98.63646,51.93056,84.91064
55.88684,22.57186,36.12543,78.36524,44.02301
80.88684,62.46061,95.59394,78.20029,11.96801
30.88684,72.64378,45.37545,11.34005,74.1382
43.38684,77.74035,14.29425,97.07605,73.32341
93.38684,96.65738,48.00342,9.03295,33.49974
68.38684,63.54248,28.40841,68.47914,85.23932
18.38684,88.60192,74.52125,12.02877,33.73203
24.63684,22.30062,58.36462,61.8148,53.5413
74.63684,76.06913,19.67914,15.95603,65.70607
99.63684,66.28369,79.05504,33.88768,41.31324
49.63684,45.53864,54.61401,75.74252,73.69142
37.13684,99.01862,63.98575,59.07353,57.56108
87.13684,22.99602,11.13879,72.18434,40.35597
62.13684,61.16756,77.83995,20.01374,57.49873
12.13684,63.24554,39.95175,41.11903,27.28761
9.01184,59.51688,84.00536,67.77708,21.84578
59.01184,59.38597,19.48596,96.89469,27.32117
84.01184,29.21649,50.86886,34.17058,93.78642
34.01184,43.73228,47.42406,93.10007,91.46783
46.51184,75.80461,32.66376,86.4174,40.27653
96.51184,49.40271,81.05839,7.38173,93.37824
71.51184,91.24693,94.11202,67.81131,9.44956
21.51184,80.46101,32.27962,26.7873,78.74482
15.26184,1.77641,91.0301,8.45726,52.17649
65.26184,93.76736,59.5852,53.67211,79.78085
90.26184,92.76221,50.2578,41.58565,40.91154
40.26184,99.62097,87.09689,55.43694,50.12676
27.76184,8.43807,59.19679,32.38907,64.59022
77.76184,18.4795,59.61246,35.19833,45.83144
52.76184,71.60025,72.25899,13.96517,71.68252
2.76184,83.37112,80.52574,17.31082,30.46479
1.98059,17.62561,2.34448,27.47944,32.91795
51.98059,3.54513,24.36764,92.03321,60.18453
76.98059,16.01999,5.53588,37.02079,53.07704
26.98059,46.9665,4.07635,65.31842,50.52569
39.48059,18.74174,20.50526,92.90371,27.71872
89.48059,11.29919,31.81145,78.32929,5.54765
64.48059,85.18443,90.08604,46.46268,77.28864
14.48059,62.3983,92.53508,47.57446,44.65437
20.73059,86.09636,59.82221,10.75032,51.77859
70.73059,60.94011,96.85294,95.8292,13.64233
95.73059,57.85524,30.53412,20.62729,21.94195
45.73059,76.06894,96.7975,12.24704,22.54976
33.23059,38.63869,31.73616,51.5618,76.73589
83.23059,67.4487,63.79642,52.04325,62.85039
58.23059,65.26227,57.79433,77.87607,90.13679
8.23059,85.43267,8.45324,26.16393,30.31861
11.35559,79.55373,45.94436,75.80783,90.91804
61.35559,19.58322,94.76273,20.79063,6.19949
86.35559,33.46761,36.23544,32.51658,87.96255
36.35559,87.95615,13.74302,60.15232,99.12631
48.85559,13.80415,79.51802,47.3432,45.8292
98.85559,32.18046,50.51592,42.68838,29.15572
73.85559,16.83245,7.32262,44.82556,28.12714
23.85559,51.1736,37.29714,45.02868,50.00951
17.60559,95.97219,67.55358,73.7427,54.8565
67.60559,89.29856,51.67372,3.79345,78.24395
92.60559,25.69403,24.32192,56.5107,57.09443
42.60559,82.78216,97.59813,81.2763,32.96555
30.10559,67.46255,49.05124,86.20935,29.71509
80.10559,8.1975,83.26045,28.31242,67.62025
55.10559,3.20822,43.90913,84.87401,21.59489
5.10559,49.76328,28.72201,8.31694,54.18221
3.54309,3.44427,78.3934,15.92052,58.98228
53.54309,46.15242,14.56353,63.43734,40.59151
78.54309,80.54957,98.76903,30.48348,74.2593
28.54309,66.74353,17.60778,37.08922,42.96103
41.04309,68.28797,90.83691,79.81538,45.89374
91.04309,2.73545,35.17541,75.27553,49.81026
66.04309,7.26845,60.13638,8.17834,40.77335
16.04309,87.47556,25.69298,6.15766,17.36422
22.29309,0.20086,53.52933,24.90639,8.09326
72.29309,40.14718,95.55686,89.20932,79.82458
97.29309,81.04266,67.89146,48.78446,41.52852
47.29309,36.16182,34.21411,53.1164,37.95265
34.79309,23.42779,31.25379,6.72174,96.47576
84.79309,34.56037,33.37117,82.27397,76.07412
59.79309,56.7391,89.77531,49.41476,99.49559
9.79309,2.5243,29.67592,31.45432,94.41257
6.66809,24.66152,37.18773,7.13541,90.7374
56.66809,50.24149,67.7701,49.38739,39.20018
81.66809,65.36825,5.2145,18.59689,14.92113
31.66809,72.67265,47.06634,15.34036,64.19955
44.16809,88.28316,78.03055,83.56267,10.61205
94.16809,72.90903,70.01922,48.86697,9.54997
69.16809,27.47692,35.31852,83.37828,84.86049
19.16809,48.56393,20.8225,63.98366,59.45504
12.91809,10.25473,15.98811,59.91546,95.3927
62.91809,71.75623,42.23605,61.06178,46.38261
87.91809,54.35263,27.9218,9.30996,53.14438
37.91809,79.0968,31.45481,43.09492,6.40346
25.41809,47.89857,39.97496,90.85413,1.56446
75.41809,43.42649,17.58218,17.05101,74.75226
50.41809,31.25054,85.00365,26.89659,11.30765
0.41809,59.74526,10.11849,87.83696,50.81943
0.6134,50.13938,6.37182,33.78732,18.98289
50.6134,74.78105,30.96751,10.33426,3.31259
75.6134,8.8201,94.82892,74.1844,74.44678
25.6134,32.29117,67.94962,30.0563,79.11092
38.1134,12.54449,98.34929,76.54435,52.87246
88.1134,34.11963,57.70915,85.87103,72.84051
63.1134,57.35446,49.38511,32.81341,24.57371
13.1134,89.84845,13.5919,59.33246,0.41454
19.3634,25.06503,12.42107,79.21761,10.01422
69.3634,15.68578,0.07586,50.67655,92.08026
94.3634,68.83094,85.2705,29.96088,27.68478
44.3634,73.27612,58.18157,97.76574,32.23365
31.8634,71.82632,46.91435,85.75067,32.59628
81.8634,41.60798,7.71448,83.9411,86.98746
56.8634,1.33258,67.37116,82.86346,85.62578
6.8634,7.46112,86.98784,68.79298,49.09322
9.9884,60.88198,17.74014,84.79627,63.5432
59.9884,92.48194,84.94133,24.12579,23.4073
84.9884,97.45671,26.64784,78.63689,41.73263
34.9884,40.76768,77.17596,27.54111,68.572
47.4884,68.73408,84.68913,11.14465,37.19492
97.4884,71.89589,30.75987,71.55798,39.75032
72.4884,27.62405,81.89565,87.62132,47.98535
22.4884,34.68535,2.61656,11.12343,18.0971
16.2384,65.67707,23.53551,64.40542,72.34061
66.2384,50.14416,99.52355,99.80817,36.14816
91.2384,93.27971,94.26,17.71014,52.61971
41.2384,66.31989,24.22803,24.13971,67.18565
28.7384,3.40713,55.54931,24.29732,56.69611
78.7384,82.77637,92.79431,33.24682,12.71893
53.7384,48.25114,39.92291,42.60658,55.64805
3.7384,49.21422,22.04348,39.34724,84.53754
5.3009,26.11402,53.73616,35.97605,33.08742
55.3009,76.21648,27.21386,18.03892,86.17444
80.3009,91.84587,80.97301,53.32743,76.46778
30.3009,82.75049,8.83413,71.0287,0.8016
42.8009,70.52479,94.16259,13.47467,23.19728
92.8009,42.33813,64.75985,57.35592,19.74787
67.8009,6.14733,64.88161,24.12363,29.96786
17.8009,77.90563,87.7745,79.33532,94.08631
24.0509,43.99637,1.01573,58.90209,11.42452
74.0509,95.82031,13.68422,76.31287,38.51093
99.0509,92.85716,61.45079,15.13528,82.27281
49.0509,81.63775,79.11153,86.66791,74.73341
36.5509,58.40206,6.65914,45.18323,55.84086
86.5509,74.34964,61.93625,73.37338,50.66032
61.5509,57.04306,93.02505,13.58161,16.0575
11.5509,38.92916,86.84696,37.94303,53.83302
8.4259,60.48359,32.55031,52.60164,80.32269
58.4259,21.46731,95.88595,82.24747,41.42236
83.4259,88.26844,31.32771,80.60188,29.28199
33.4259,34.37698,1.00721,58.5587,96.34664
45.9259,19.48456,32.7935,89.06227,55.94675
95.9259,84.3876,13.5355,36.24113,62.28433
70.9259,97.40847,38.96961,3.20399,54.7672
20.9259,24.24676,77.53687,12.34311,89.70119
14.6759,45.59968,48.34587,42.32163,68.91006
64.6759,98.21179,24.47904,35.16571,45.39942
89.6759,27.14879,36.04594,59.81759,78.26471
39.6759,73.56459,67.06733,21.51202,65.38312
27.1759,23.41756,59.47335,55.16577,39.34941
77.1759,79.23908,16.84021,1.22939,89.28745
52.1759,54.26449,33.55083,7.03031,0.81177
2.1759,54.44723,19.49855,93.62984,30.16117
2.95715,4.46669,42.26478,70.92767,3.39675
52.95715,44.67498,83.09236,17.08995,46.4605
77.95715,22.78415,52.15066,11.48139,73.1045
27.95715,94.48802,40.33823,7.14396,26.2908
40.45715,7.63678,51.54841,56.98296,0.37648
90.45715,7.41846,41.58542,89.54731,73.15474
65.45715,40.2706,77.3974,50.20529,58.00372
15.45715,57.01426,26.09701,85.23138,76.13846
21.70715,40.68761,16.55492,83.83605,5.62104
71.70715,75.61005,2.5866,8.47514,84.11335
96.70715,10.49527,28.94582,75.83224,13.24631
46.70715,67.42015,1.30193,68.04292,49.35649
34.20715,4.92638,54.54138,23.1501,13.46803
84.20715,85.63465,72.98074,64.7988,36.1911
59.20715,26.67951,76.79013,67.80675,69.30528
9.20715,94.57954,55.06811,3.66747,26.92175
12.33215,92.90091,16.93972,75.25749,33.86198
62.33215,34.22525,4.33221,88.29678,56.49356
87.33215,32.79556,85.41458,82.84051,11.87408
37.33215,51.76869,58.46575,67.77988,89.82313
49.83215,52.12836,41.82188,1.51196,91.30456
99.83215,7.15881,58.15387,51.46624,13.63708
74.83215,29.40541,30.81037,32.48781,96.27381
24.83215,51.61331,35.69022,86.92697,24.1669
18.58215,96.4584,27.79966,39.34172,92.84
68.58215,60.51828,60.52176,1.09846,97.37469
93.58215,59.15955,77.87022,37.04942,72.54917
43.58215,63.85667,57.64932,53.21881,32.81056
31.08215,10.98753,6.17638,95.31841,22.14785
81.08215,30.93738,73.62364,86.20835,33.63336
56.08215,44.73575,35.90184,16.88753,11.07086
6.08215,37.88247,31.12471,79.09585,22.208
4.51965,45.516,34.04323,62.17922,2.13546
54.51965,56.57451,94.47597,7.23376,48.91609
79.51965,38.32402,61.21217,80.61461,26.06029
29.51965,26.13863,27.40164,33.44305,22.15359
42.01965,88.77312,26.28482,12.60891,11.99203
92.01965,1.10567,5.98241,59.98371,95.40699
67.01965,64.2343,32.79015,56.25474,64.41751
17.01965,74.06658,35.34651,83.90168,12.62613
23.26965,40.32769,22.0355,35.74935,11.57151
73.26965,31.62795,88.7071,85.91317,97.17414
98.26965,72.90092,11.33667,10.00746,26.81121
48.26965,95.77168,70.85686,25.45369,62.83899
35.76965,66.7693,75.8992,59.37013,14.74133
85.76965,17.50274,10.90065,49.08953,86.05004
60.76965,81.74223,59.1822,84.212,91.74188
10.76965,13.65086,16.45159,25.05468,82.23763
7.64465,83.87409,88.49807,37.2669,39.1366
57.64465,24.90731,29.25363,28.68687,16.89477
82.64465,49.71038,41.33504,3.99156,64.24583
32.64465,68.97323,10.10003,71.62196,94.72501
45.14465,82.05814,84.73083,10.06055,51.74788
95.14465,80.80944,52.2202,75.77423,37.06405
70.14465,2.47872,5.68624,93.11836,23.28111
20.14465,14.51896,37.34962,3.4859,70.85233
13.89465,89.0072,86.13371,78.66276,30.99394
63.89465,71.17704,36.66153,5.4772,75.09927
88.89465,45.75431,22.0173,33.28471,7.59536
38.89465,74.08708,99.16272,75.47051,78.71592
26.39465,93.32129,15.01225,98.0367,17.55394
76.39465,76.58929,92.92241,6.86346,50.33329
51.39465,58.21389,43.90647,33.79138,66.09353
1.39465,80.64552,5.67104,30.71018,37.69899
1.00403,65.77485,97.60249,85.44166,88.71072
51.00403,94.68634,51.73275,87.5879,57.70879
76.00403,14.16097,36.53288,42.23719,88.81867
26.00403,68.42295,14.7992,37.13918,69.6064
38.50403,15.63511,99.15371,80.92272,1.53795
88.50403,25.35464,38.46528,37.05956,60.54336
63.50403,6.91233,65.79054,16.05742,58.73831
13.50403,93.44133,57.53321,51.85722,6.38434
19.75403,29.32081,62.24854,46.4993,15.67565
69.75403,83.33679,12.89739,25.75093,37.4296
94.75403,81.80866,46.7531,66.03621,10.04119
44.75403,91.26723,3.19911,91.96224,85.84548
32.25403,27.55284,1.05651,75.66482,80.28711
82.25403,86.18414,61.04804,60.41901,47.13198
57.25403,23.16616,54.6721,67.09334,3.98564
7.25403,64.1316,98.41581,57.98768,13.57955
10.37903,45.901,53.95897,71.77002,7.90626
60.37903,89.53161,88.83698,39.09667,62.93337
85.37903,18.47295,52.55205,7.1892,72.74749
35.37903,40.93326,57.44504,98.51326,88.07579
47.87903,98.15311,25.83448,65.70519,9.05547
97.87903,3.62684,81.20454,4.0446,80.09563
72.87903,34.5408,2.07099,77.92705,35.41474
22.87903,61.79517,45.25232,26.5368,29.15644
16.62903,24.94401,52.09469,86.34382,9.3336
66.62903,81.7105,14.09396,44.58004,39.57026
91.62903,94.39732,99.13358,54.37505,39.80509
41.62903,63.94521,65.64691,14.56642,51.02877
29.12903,73.63045,20.37425,49.56909,79.45065
79.12903,10.49639,0.87798,71.90895,33.82242
54.12903,46.18877,12.88714,96.27863,36.74523
4.12903,70.42055,52.95984,67.13488,33.44134
5.69153,29.97963,31.64024,68.24043,29.39376
55.69153,1.63867,17.01623,57.08674,85.37407
80.69153,10.53904,21.8014,88.81932,92.28303
30.69153,27.59447,38.13032,49.60277,67.62559
43.19153,5.21478,3.04079,84.31651,44.41049
93.19153,79.34942,6.09109,5.95024,30.93261
68.19153,3.18329,13.92701,98.5671,26.43696
18.19153,80.91664,54.92447,80.44874,38.318
24.44153,69.87325,31.49521,61.07428,12.17402
74.44153,96.77373,96.78241,96.14865,96.84999
99.44153,2.19923,16.13434,11.43171,80.77658
49.44153,84.57086,62.19868,54.02173,36.77953
36.94153,12.2919,27.35343,91.51385,36.89665
86.94153,43.96652,42.68222,45.28535,55.41383
61.94153,43.45414,67.37718,9.97853,86.33155
11.94153,73.96624,16.07798,42.09462,96.00565
8.81653,12.15626,75.68062,65.60368,10.00295
58.81653,26.87425,6.47388,22.85031,33.79023
83.81653,89.95673,53.71297,14.10993,12.91663
33.81653,40.51187,13.63295,30.86762,33.71613
46.31653,55.31201,18.73519,23.5457,95.65541
96.31653,74.68646,94.28298,14.58794,40.36611
71.31653,13.94695,83.40153,17.30741,96.30389
21.31653,47.24179,42.38011,37.5377,86.3739
15.06653,88.2831,85.08677,70.60037,57.29312
65.06653,32.5507,34.95962,76.39802,13.21839
90.06653,82.1887,24.89474,74.89659,39.84671
40.06653,31.52042,20.40282,33.98254,7.46968
27.56653,78.85514,32.43471,45.56144,10.11621
77.56653,25.7501,56.72059,55.29468,43.34536
52.56653,3.27659,84.57626,94.05807,56.66474
2.56653,41.46835,47.73351,82.8031,98.44462
1.78528,84.66991,20.58335,0.73476,93.63151
51.78528,25.00258,55.52986,34.09182,83.79899
76.78528,22.40955,81.27677,7.72857,27.52677
26.78528,30.48982,27.07888,58.50987,19.09924
39.28528,40.69765,97.39112,61.82045,66.16086
89.28528,53.34033,10.5314,38.67766,75.61301
64.28528,30.0484,35.46866,35.41714,64.90665
14.28528,5.84531,76.26355,45.61648,37.98599
20.53528,98.00919,95.28814,28.85908,6.94874
70.53528,25.83896,18.66894,99.75591,9.82316
95.53528,6.60503,0.88964,28.63132,99.91292
45.53528,55.22157,28.4491,60.67459,61.94146
33.03528,55.2568,10.92388,67.84716,1.91661
83.03528,31.29389,93.408,16.17362,63.16354
58.03528,46.28639,14.19483,52.5553,95.27661
8.03528,65.29483,41.54314,30.97668,12.74249
11.16028,5.60233,48.36915,0.48468,66.80866
61.16028,33.97953,9.88782,12.64427,94.25934
86.16028,95.40068,31.66912,58.86279,99.11254
36.16028,57.64582,49.9015,80.8189,13.80129
48.66028,77.41832,52.54093,72.63947,13.80926
98.66028,8.27402,74.05625,75.87944,26.05798
73.66028,77.12636,59.3768,52.17807,20.53749
23.66028,5.63191,70.48435,45.19114,87.38826
17.41028,42.20105,21.96025,57.82776,93.96984
67.41028,52.29222,93.55856,61.98212,60.05638
92.41028,56.07948,84.56753,29.5669,89.15366
42.41028,76.16756,81.45781,1.90753,63.77981
29.91028,62.41883,52.2026,30.87086,2.53833
79.91028,98.2667,47.13457,48.52568,81.08585
54.91028,73.68919,44.3652,56.83222,65.96866
4.91028,51.31377,64.51049,31.76467,92.149
3.34778,51.81216,37.99478,67.29732,24.94804
53.34778,70.29992,46.15945,11.54408,0.09984
78.34778,11.92365,8.18436,26.61629,74.20119
28.34778,27.95875,43.17291,40.66182,5.78954
40.84778,4.07848,67.79842,78.15894,3.68402
90.84778,57.12204,44.06345,56.95909,31.86509
65.84778,74.76412,69.43955,95.20061,60.45118
15.84778,84.38426,17.16096,59.16165,76.9805
22.09778,54.42198,22.26424,3.27241,52.83371
72.09778,31.52847,54.23259,12.43843,89.83395
97.09778,4.02258,79.77198,91.62206,38.06042
47.09778,24.02628,45.93835,41.75753,26.71596
34.59778,69.11074,5.10741,32.49498,39.17482
84.59778,80.85435,25.88608,81.82556,80.76222
59.59778,77.57547,34.05341,89.52706,62.57716
9.59778,55.6606,85.76529,21.7032,78.64329
6.47278,85.57009,77.12578,19.15789,26.16706
56.47278,56.33315,82.50159,81.25974,26.0497
81.47278,10.62763,21.96718,76.27738,35.62531
31.47278,9.28344,22.99592,59.89051,38.99279
43.97278,74.68038,46.04312,36.58635,80.49852
93.97278,90.22954,15.36292,9.71999,88.12114
68.97278,7.21537,71.24314,97.56678,5.7201
18.97278,21.6794,68.59944,73.34779,38.93047
12.72278,86.55348,71.62932,24.74609,8.84045
62.72278,33.04686,64.05407,23.1692,64.92109
87.72278,95.91386,4.74614,56.74024,51.51781
37.72278,33.13982,89.97741,74.97924,1.087
25.22278,41.0702,88.43842,73.82718,69.87395
75.22278,58.93126,15.03457,41.58309,80.21331
50.22278,96.75045,82.54733,32.74302,77.46177
0.22278,24.96032,45.17397,90.61222,6.54286
0.32043,75.60399,9.2083,43.25323,90.20923
50.32043,33.50529,78.93553,43.05326,62.42109
75.32043,56.32212,36.06405,37.52636,71.69304
25.32043,1.22704,53.85227,70.29437,83.12924
37.82043,56.91115,63.98242,2.79921,37.06134
87.82043,75.33535,3.61768,44.61272,22.54495
62.82043,37.42281,89.72548,68.79143,72.3937
12.82043,18.56753,1.17626,13.44123,80.49632
19.07043,72.29947,4.62731,93.27126,96.53
69.07043,7.65817,82.40379,85.5303,56.7388
94.07043,80.63425,94.76443,5.99892,18.9998
44.07043,61.11607,2.98337,61.0533,35.48681
31.57043,59.76643,34.39782,22.54668,85.86935
81.57043,2.51497,28.01553,64.98091,67.70039
56.57043,81.94464,32.88331,11.90268,41.82277
6.57043,60.90481,41.04724,36.64007,14.19178
9.69543,36.96828,54.23491,22.32217,48.56001
59.69543,71.44353,9.39467,9.2868,14.46712
84.69543,18.04671,83.38721,61.3632,67.34066
34.69543,87.67667,11.92292,88.83437,34.02143
47.19543,98.94437,26.06596,4.93767,95.13331
97.19543,81.54039,20.87199,78.36772,62.09469
72.19543,95.19883,75.92024,5.09553,79.40702
22.19543,4.71889,66.71227,74.15983,91.12482
15.94543,77.64418,20.38434,71.77652,65.06948
65.94543,4.07197,39.08336,68.01659,97.28446
90.94543,30.13318,20.87264,21.23554,99.37531
40.94543,88.34496,20.00508,66.06278,85.48996
28.44543,40.55313,71.42063,66.86843,86.75178
78.44543,24.17312,75.35332,8.31195,48.01878
53.44543,20.06349,31.93791,29.74443,51.82834
3.44543,23.29103,57.07279,76.23701,64.00054
5.00793,36.29862,25.77149,6.95346,84.12516
55.00793,28.00601,83.32865,57.91081,80.92208
80.00793,38.38707,48.77411,32.51663,52.92889
30.00793,90.10814,2.40877,16.35695,14.30418
42.50793,76.26867,66.90051,66.08581,71.24748
92.50793,73.75477,80.79131,31.76874,94.70873
67.50793,30.86878,59.75947,40.71952,54.44124
17.50793,15.01746,2.876,59.1212,11.6174
23.75793,51.73944,90.01768,6.72162,9.52951
73.75793,65.18937,86.83209,46.7085,11.20199
98.75793,4.70675,87.96891,7.65951,56.21978
48.75793,80.7417,51.96203,47.68834,58.36765
36.25793,75.11663,29.50468,37.83013,0.11551
86.25793,52.16664,2.64826,34.84743,60.27767
61.25793,90.13362,76.23189,71.34828,70.44251
11.25793,89.10255,69.35346,40.00232,19.43174
8.13293,18.74752,94.14503,57.36476,74.8544
58.13293,70.82826,22.38171,5.5808,49.86704
83.13293,0.22435,71.48008,80.60808,35.28281
33.13293,40.22121,17.81097,1.12033,81.64771
45.63293,22.03533,27.56934,54.83713,95.79821
95.63293,59.68418,53.34413,67.23513,51.77277
70.63293,33.36415,76.60741,24.88117,70.15814
20.63293,68.1268,82.89088,26.48201,42.44971
14.38293,88.99496,27.02281,27.63319,15.86853
64.38293,78.73133,81.36201,21.27493,29.00903
89.38293,14.87086,91.38486,47.0832,4.86143
39.38293,14.56285,74.17637,17.42451,12.7954
26.88293,71.99552,66.35726,3.45544,91.28694
76.88293,56.89884,51.52374,56.42012,44.10253
51.88293,86.33639,7.46225,15.28995,73.95946
1.88293,87.80501,3.54922,72.80418,20.91501
2.66418,94.75839,51.67543,18.86295,4.58365
52.66418,50.58623,30.15717,90.48464,27.77672
77.66418,70.60415,56.41703,86.5869,70.82809
27.66418,67.568,30.93362,75.34875,48.56795
40.16418,44.74727,69.57966,40.13312,82.02255
90.16418,84.81386,35.20912,11.58594,96.22083
65.16418,52.4835,88.71749,81.00026,66.50253
15.16418,67.84447,73.39091,62.35474,21.13529
21.41418,53.96006,8.27421,20.34412,50.62575
71.41418,91.87847,97.40035,30.96157,1.66822
96.41418,81.32629,41.74128,16.99347,48.86367
46.41418,53.1657,74.17764,6.81515,53.56853
33.91418,52.82893,47.11216,15.44999,41.80387
83.91418,77.93958,86.6888,25.22574,59.99388
58.91418,20.75465,46.92615,33.91955,49.93851
8.91418,79.59907,36.09259,30.52954,15.078
12.03918,73.62132,6.93285,15.99719,96.75113
62.03918,64.23267,8.6891,39.0462,86.67907
87.03918,95.35629,83.12699,51.58128,13.17797
37.03918,59.58645,67.10791,8.79124,32.04243
49.53918,93.02796,24.83508,79.65682,61.92372
99.53918,60.68905,10.60913,41.66068,95.67486
74.53918,20.17466,22.94106,69.0894,69.52202
24.53918,6.69952,55.50806,66.01256,51.28544
18.28918,82.07345,93.63443,94.57368,91.46587
68.28918,48.75133,64.3702,52.45094,82.01977
93.28918,13.3158,62.06432,63.05165,40.617
43.28918,43.66271,10.02921,37.36665,93.75576
30.78918,23.66061,82.18662,84.94293,93.8512
80.78918,93.3051,5.34056,27.34916,78.90836
55.78918,56.57336,41.89316,24.98767,59.39077
5.78918,20.2873,32.62804,60.29993,17.35252
4.22668,95.57193,23.18665,96.08842,30.87295
54.22668,49.661,54.21878,57.39725,5.31615
79.22668,42.70287,72.77522,67.43293,1.67515
29.22668,54.693,39.72112,67.08396,22.74568
41.72668,47.94168,84.00243,76.25762,80.20082
91.72668,25.71116,20.4782,79.0881,15.39242
66.72668,43.45813,90.76989,20.75071,12.67369
16.72668,98.78303,67.82859,62.50948,72.98937
22.97668,1.0795,53.92723,67.904,43.77165
72.97668,47.8884,18.27562,50.56646,81.03245
97.97668,60.86349,22.6327,68.86913,26.97758
47.97668,99.49868,86.73067,93.07021,78.21807
35.47668,44.18236,54.21095,13.27605,93.64304
85.47668,5.65942,63.03254,13.59411,41.56118
